NOMBRE DEL PLATILLO|ORIGEN|RENDIMIENTO (PERSONAS)|PREPARACIÓN (MIN)|COCCIÓN (MIN)|REPOSO (MIN)|REFRIGERACIÓN (MIN)|CONGELACIÓN (MIN)|DIFICULTAD|COSTO|TIPO|Epoca|Categoría |Ingrediente
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|AZUCAR
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|VINAGRE DE CAÑA
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|ACEITE DE OLIVA
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|TEQUILA
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|JITOMATE
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|SAL
LANGOSTINOS ENTEQUILADOS CON SALSA DE CHILE CORA|JALISCO|4|15|20|180|0|0|2|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|ARROZ BLANCO
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|TELERA
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|MAYONESA
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|AGUACATE
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|JAMON DE PIERNA
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|QUESO
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|CEBOLLA
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|JITOMATE
LONCHES COMPUESTOS|NUEVO LEON|6|20|0|0|0|0|1|1|GUARNICIONES|Revolución Mexicana (1910 - 1940)|Antojitos|CHILE EN ESCABECHE
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|RECAUDO COLORADO
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|VINAGRE BLANCO
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|ROBALO
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|ACEITE
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|JITOMATE
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|CEBOLLA
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|PIMIENTO MORRON
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|LAUREL
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|PEREJIL
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|NUEZ MOSCADA
MAC CUM DE ROBALO|QUINTANA ROO|6|20|25|60|0|0|1|3|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Pescados y mariscos|SAL
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|ACEITE
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|CEBOLLA
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|AJO
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|CHILE VERDE
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|JITOMATE
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|MACHACA
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|HUEVO
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|AGUA
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|COMINO
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|SAL
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|FRIJOL
MACHACA DE HUEVO|NUEVO LEON|6|10|15|0|0|0|1|2|DESAYUNO|Revolución Mexicana (1910 - 1940)|Desayunos|TORTILLAS DE HARINA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CERDO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CHILE ANCHO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|TOMILLO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|LAUREL
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|MEJORANA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|OREGANO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|ALMENDRA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|AJO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CEBOLLA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|JITOMATE
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|MANZANA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|PERA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|PIÑA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CANELA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CLAVO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|NUEZ MOSCADA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|PIMIENTA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|VINAGRE DE MANZANA
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|CALDO DE POLLO
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|AZUCAR
MANCHAMANTELES POBLANO|PUEBLA|16|45|90|0|0|0|3|3|MOLE ESPECIAL|Conquista y Virreinato (1521 – 1821)|Moles y adobos|SAL
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|CERDO
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|ACEITE DE OLIVA
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|CEBOLLA
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|ZANAHORIA
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|COLIFLOR
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|CHILE CUARESMEÑO
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|TOMILLO
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|MEJORANA
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|LAUREL
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|OREGANO
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|VINAGRE BLANCO
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|SAL
MANITAS DE CERDO EN ESCABECHE|CIUDAD DE MEXICO|6|20|60|60|0|0|1|1|ENTRADA|Conquista y Virreinato (1521 – 1821)|Carnes|PIMIENTA
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|LEVADURA
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|HARINA DE TRIGO
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|POLVO PARA HORNEAR
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|HUEVO
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|NARANJA
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|AZUCAR
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|ACEITE DE MAIZ
MANTECADAS|CIUDAD DE MEXICO|12|30|30|5|0|0|1|1|PANES Y GALLETAS|Conquista y Virreinato (1521 – 1821)|Panes y masas|LECHE
MASA FRESCA PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|0|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|HARINA DE TRIGO
MASA FRESCA PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|0|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|LEVADURA
MASA FRESCA PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|0|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|AGUA
MASA FRESCA PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|0|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|SAL
MASA MADRE PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|120|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|HARINA DE TRIGO
MASA MADRE PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|120|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|LEVADURA
MASA MADRE PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|120|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|AGUA
MASA MADRE PARA BOLILLO Y TELERA|CIUDAD DE MEXICO|40|15|0|120|0|0|2|1|PANES Y GALLETAS|Influencia europea / Porfiriato (1821 - 1910)|Panes y masas|ACEITE
MEDALLONES DE CALLO DE HACHA EN CALDILLO|JALISCO|8|15|15|5|0|0|1|3|ENTRADA|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|LIMON
MEDALLONES DE CALLO DE HACHA EN CALDILLO|JALISCO|8|15|15|5|0|0|1|3|ENTRADA|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|ACEITE DE OLIVA
MEDALLONES DE CALLO DE HACHA EN CALDILLO|JALISCO|8|15|15|5|0|0|1|3|ENTRADA|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|HACHA
MEDALLONES DE CALLO DE HACHA EN CALDILLO|JALISCO|8|15|15|5|0|0|1|3|ENTRADA|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|GUAJE
MEDALLONES DE CALLO DE HACHA EN CALDILLO|JALISCO|8|15|15|5|0|0|1|3|ENTRADA|México Contemporáneo (1940 - Actualidad)|Pescados y mariscos|CALDO CORTO
MELONES DE ALMENDRA RELLENOS DE MAMEY|VERACRUZ|6|90|40|0|0|0|3|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|ALMENDRA
MELONES DE ALMENDRA RELLENOS DE MAMEY|VERACRUZ|6|90|40|0|0|0|3|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|GLUCOSA
MELONES DE ALMENDRA RELLENOS DE MAMEY|VERACRUZ|6|90|40|0|0|0|3|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
MELONES DE ALMENDRA RELLENOS DE MAMEY|VERACRUZ|6|90|40|0|0|0|3|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|MAMEY
MELONES DE ALMENDRA RELLENOS DE MAMEY|VERACRUZ|6|90|40|0|0|0|3|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|MIEL
MELONES DE ALMENDRA RELLENOS DE MAMEY|VERACRUZ|6|90|40|0|0|0|3|3|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|CANELA
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CHILE PASILLA
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|AJO
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CEBOLLA
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CALDO DE POLLO
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|SAL
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|LIMON
MENUDO MICHOACANO EN CHILE COLORADO|MICHOACAN|16|15|45|0|0|0|3|2|MOLE DE CUCHARA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|OREGANO
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|RES
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|AJO
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CEBOLLA
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|MENUDO
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|MAIZ CACAHUACINTLE
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|SAL
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CEBOLLA
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CILANTRO
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|CHILE PIQUIN
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|OREGANO
MENUDO NORTEÑO|COAHUILA|10|20|120|0|0|0|2|2|PLATOS PRINCIPALES CON CARNE ROJA|Conquista y Virreinato (1521 – 1821)|Sopas y caldos|LIMON
MERENGUES|PUEBLA|10|15|180|45|0|0|2|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|HUEVO
MERENGUES|PUEBLA|10|15|180|45|0|0|2|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
MERENGUES|PUEBLA|10|15|180|45|0|0|2|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|LIMON
MERMELADA DE XOCONOSTLE|GUANAJUATO|24|10|45|45|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|XOCONOSTLE
MERMELADA DE XOCONOSTLE|GUANAJUATO|24|10|45|45|0|0|1|1|DULCES Y POSTRES|Conquista y Virreinato (1521 – 1821)|Dulces y postres|AZUCAR
MEXTLAPIQUES|ESTADO DE MEXICO|9|30|20|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Platos fuertes|MAIZ
MEXTLAPIQUES|ESTADO DE MEXICO|9|30|20|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Platos fuertes|EPAZOTE
MEXTLAPIQUES|ESTADO DE MEXICO|9|30|20|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Platos fuertes|MOJARRA
MEXTLAPIQUES|ESTADO DE MEXICO|9|30|20|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Platos fuertes|SAL
MEXTLAPIQUES|ESTADO DE MEXICO|9|30|20|0|0|0|2|2|PLATOS PRINCIPALES CON PESCADOS Y MARISCOS|México Prehispánico (Antes de 1521)|Platos fuertes|SALSA DE TOMATE
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|CEBOLLA
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|CARPA
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|ACOCIL
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|TOMATE VERDE
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|CHILE CUARESMEÑO
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|MASA DE MAIZ
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|CERDO
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|EPAZOTE
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|ACELGA
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|NOPAL
MICHMOLE|XOCHIMILCO|6|10|45|0|0|0|2|3|MOLE DE PIPIAN|México Prehispánico (Antes de 1521)|Pescados y mariscos|SAL
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|JUREL
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|TOMILLO
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|MEJORANA
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|LAUREL
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CEBOLLA
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|JITOMATE
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CHILE ANCHO
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|ACEITE
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CHILE VERDE
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|ALCAPARRA
MINILLA DE JUREL AL ESTILO ALVARADO|VERACRUZ|6|20|35|0|0|0|2|2|ENTRADA|Conquista y Virreinato (1521 – 1821)|Pescados y mariscos|CILANTRO
